robot_id,station_id
1005,S_22
577,S_20
32,S_5
1062,S_46
535,S_40
383,S_64
632,S_21
699,S_21
982,S_22
355,S_28
796,S_17
364,S_37
655,S_65
438,S_46
483,S_40
183,S_51
198,S_58
538,S_19
761,S_24
579,S_18
113,S_41
371,S_31
801,S_21
328,S_9
597,S_12
925,S_36
810,S_7
162,S_51
104,S_58
971,S_22
851,S_24
793,S_7
821,S_63
769,S_50
112,S_41
432,S_16
717,S_7
531,S_45
398,S_28
242,S_60
947,S_7
423,S_16
634,S_57
321,S_42
760,S_18
220,S_31
612,S_12
816,S_24
93,S_23
526,S_40
240,S_64
118,S_35
1029,S_33
226,S_66
590,S_14
388,S_44
47,S_51
396,S_31
16,S_51
1038,S_43
444,S_37
967,S_55
629,S_63
946,S_14
417,S_46
3,S_41
567,S_57
85,S_23
276,S_47
633,S_57
159,S_51
200,S_35
668,S_57
646,S_63
506,S_40
729,S_50
875,S_50
1065,S_42
964,S_17
356,S_46
700,S_57
230,S_31
155,S_35
997,S_42
219,S_62
747,S_18
436,S_64
103,S_52
350,S_47
278,S_64
564,S_18
468,S_45
673,S_19
241,S_60
54,S_29
285,S_47
305,S_47
338,S_64
1019,S_46
505,S_40
711,S_18
974,S_46
410,S_44
536,S_18
986,S_62
119,S_58
1052,S_35
48,S_43
279,S_37
181,S_29
24,S_29
263,S_60
1064,S_60
788,S_36
631,S_18
169,S_35
928,S_19
310,S_60
754,S_18
584,S_50
296,S_60
343,S_60
482,S_45
846,S_50
485,S_45
594,S_12
751,S_50
952,S_65
730,S_65
935,S_17
9,S_41
837,S_65
750,S_65
269,S_60
376,S_47
60,S_5
923,S_34
753,S_65
517,S_45
473,S_16
236,S_44
10,S_33
718,S_36
270,S_37
294,S_44
759,S_36
706,S_19
915,S_11
1041,S_43
7,S_62
309,S_44
850,S_24
523,S_17
152,S_62
264,S_9
548,S_24
994,S_62
1031,S_33
433,S_16
334,S_44
107,S_41
80,S_41
725,S_65
291,S_16
187,S_41
815,S_65
611,S_12
882,S_34
808,S_19
1032,S_33
280,S_44
524,S_63
698,S_17
342,S_47
21,S_52
820,S_65
614,S_11
978,S_62
319,S_47
225,S_62
178,S_41
569,S_19
336,S_47
957,S_19
441,S_62
106,S_66
86,S_62
52,S_66
212,S_5
1001,S_62
870,S_19
316,S_62
686,S_34
180,S_5
120,S_41
910,S_11
984,S_62
351,S_63
147,S_43
411,S_63
189,S_66
662,S_34
669,S_34
1042,S_52
897,S_11
469,S_17
385,S_63
499,S_17
1022,S_43
282,S_66
317,S_66
677,S_11
426,S_66
185,S_52
513,S_11
339,S_66
64,S_66
46,S_66
325,S_66
835,S_11
661,S_11
262,S_66
829,S_11
863,S_11
345,S_43
149,S_58
439,S_43
970,S_52
348,S_52
314,S_58
776,S_58
83,S_58
33,Rescue_Needed
374,Rescue_Needed
79,Rescue_Needed
900,Rescue_Needed
819,Rescue_Needed
142,Rescue_Needed
937,Rescue_Needed
89,Rescue_Needed
865,Rescue_Needed
74,Rescue_Needed
922,Rescue_Needed
889,Rescue_Needed
619,Rescue_Needed
712,Rescue_Needed
44,Rescue_Needed
805,Rescue_Needed
929,Rescue_Needed
832,Rescue_Needed
674,Rescue_Needed
22,Rescue_Needed
81,Rescue_Needed
553,Rescue_Needed
938,Rescue_Needed
610,Rescue_Needed
457,Rescue_Needed
756,Rescue_Needed
854,Rescue_Needed
268,Rescue_Needed
391,Rescue_Needed
812,Rescue_Needed
365,Rescue_Needed
818,Rescue_Needed
598,Rescue_Needed
1023,Rescue_Needed
714,Rescue_Needed
528,Rescue_Needed
28,Rescue_Needed
406,Rescue_Needed
774,Rescue_Needed
121,Rescue_Needed
607,Rescue_Needed
993,Rescue_Needed
131,Rescue_Needed
656,Rescue_Needed
995,Rescue_Needed
1015,Rescue_Needed
570,Rescue_Needed
645,Rescue_Needed
858,Rescue_Needed
38,Rescue_Needed
102,Rescue_Needed
114,Rescue_Needed
71,Rescue_Needed
407,Rescue_Needed
817,Rescue_Needed
1051,Rescue_Needed
532,Rescue_Needed
799,Rescue_Needed
1060,Rescue_Needed
1063,Rescue_Needed
849,Rescue_Needed
1055,Rescue_Needed
872,Rescue_Needed
1017,Rescue_Needed
581,Rescue_Needed
378,Rescue_Needed
804,Rescue_Needed
20,Rescue_Needed
731,Rescue_Needed
913,Rescue_Needed
918,Rescue_Needed
196,Rescue_Needed
172,Rescue_Needed
320,Rescue_Needed
508,Rescue_Needed
1036,Rescue_Needed
82,Rescue_Needed
452,Rescue_Needed
641,Rescue_Needed
327,Rescue_Needed
479,Rescue_Needed
402,Rescue_Needed
843,Rescue_Needed
354,Rescue_Needed
549,Rescue_Needed
148,Rescue_Needed
77,Rescue_Needed
261,Rescue_Needed
490,Rescue_Needed
740,Rescue_Needed
419,Rescue_Needed
442,Rescue_Needed
572,Rescue_Needed
58,Rescue_Needed
903,Rescue_Needed
1048,Rescue_Needed
1021,Rescue_Needed
892,Rescue_Needed
437,Rescue_Needed
435,Rescue_Needed
781,Rescue_Needed
1049,Rescue_Needed
557,Rescue_Needed
1056,Rescue_Needed
778,Rescue_Needed
636,Rescue_Needed
151,Rescue_Needed
255,Rescue_Needed
1008,Rescue_Needed
134,Rescue_Needed
638,Rescue_Needed
771,Rescue_Needed
657,Rescue_Needed
746,Rescue_Needed
34,Rescue_Needed
434,Rescue_Needed
671,Rescue_Needed
14,Rescue_Needed
780,Rescue_Needed
302,Rescue_Needed
972,Rescue_Needed
640,Rescue_Needed
1059,Rescue_Needed
736,Rescue_Needed
211,Rescue_Needed
421,Rescue_Needed
400,Rescue_Needed
831,Rescue_Needed
1033,Rescue_Needed
453,Rescue_Needed
341,Rescue_Needed
989,Rescue_Needed
366,Rescue_Needed
405,Rescue_Needed
130,Rescue_Needed
487,Rescue_Needed
704,Rescue_Needed
463,Rescue_Needed
905,Rescue_Needed
876,Rescue_Needed
540,Rescue_Needed
519,Rescue_Needed
5,Rescue_Needed
748,Rescue_Needed
679,Rescue_Needed
31,Rescue_Needed
111,Rescue_Needed
944,Rescue_Needed
370,Rescue_Needed
193,Rescue_Needed
575,Rescue_Needed
561,Rescue_Needed
884,Rescue_Needed
635,Rescue_Needed
306,Rescue_Needed
318,Rescue_Needed
195,Rescue_Needed
613,Rescue_Needed
466,Rescue_Needed
883,Rescue_Needed
