robot_id,station_id
531,S_65
532,S_53
533,S_59
534,S_53
535,S_40
536,S_7
537,S_24
538,S_56
539,S_2
540,S_14
541,S_7
542,S_39
543,S_11
544,S_48
545,S_34
546,S_63
547,S_61
548,S_56
549,S_10
550,S_50
551,S_14
552,S_56
553,S_11
554,S_30
555,S_50
556,S_56
557,S_14
558,S_18
559,S_6
560,S_30
561,S_26
562,S_63
563,S_36
564,S_48
565,S_39
566,S_18
567,S_21
568,S_14
569,S_4
570,S_50
571,S_14
572,S_12
573,S_17
574,S_36
575,S_14
576,S_11
577,S_20
578,S_12
579,S_18
580,S_49
581,S_21
582,S_26
583,S_21
584,S_10
585,S_10
586,S_36
587,S_48
588,S_20
589,S_14
590,S_14
591,S_2
592,S_19
593,S_4
594,S_12
595,S_26
596,S_61
597,S_12
598,S_4
599,S_18
600,S_24
601,S_2
602,S_50
603,S_50
604,S_24
605,S_18
606,S_63
607,S_18
608,S_57
609,S_4
610,S_2
611,S_63
612,S_12
613,S_2
614,S_11
615,S_36
616,S_36
617,S_2
618,S_10
619,S_50
620,S_24
621,S_7
622,S_2
623,S_65
624,S_7
625,S_36
626,S_20
627,S_48
628,S_20
629,S_63
630,S_63
631,S_57
632,S_57
633,S_49
634,S_6
635,S_36
636,S_34
637,S_14
638,S_48
639,S_61
640,S_20
641,S_11
642,S_34
643,S_6
644,S_63
645,S_19
646,S_17
647,S_48
648,S_63
649,S_65
650,S_2
651,S_48
652,S_57
653,S_24
654,S_65
655,S_19
656,S_6
657,S_4
658,S_17
659,S_26
660,S_17
661,S_63
662,S_56
663,S_10
664,S_49
665,S_34
666,S_17
667,S_20
668,S_30
669,S_7
670,S_48
671,S_36
672,S_20
673,S_26
674,S_7
675,S_61
676,S_20
677,S_21
678,S_6
679,S_34
680,S_61
681,S_65
682,S_7
683,S_11
684,S_36
685,S_50
686,S_34
687,S_19
688,S_30
689,S_57
690,S_18
691,S_56
692,S_34
693,S_39
694,S_56
695,S_34
696,S_56
697,S_11
698,S_63
699,S_21
700,S_49
701,S_40
702,S_7
703,S_6
704,S_12
705,S_26
706,S_57
707,S_7
708,S_2
